code,muni_name,prefecture,land_component,in_scope,block,exclusion_reason,area_km2,graph_component
10501,山田郡大間々町,群馬県,8,TRUE,Honshu,NA,47.976,8
10521,邑楽郡板倉町,群馬県,8,TRUE,Honshu,NA,41.62,8
10522,邑楽郡明和村,群馬県,8,TRUE,Honshu,NA,19.595,8
10523,邑楽郡千代田町,群馬県,8,TRUE,Honshu,NA,21.803,8
10524,邑楽郡大泉町,群馬県,8,TRUE,Honshu,NA,18.147,8
10525,邑楽郡邑楽町,群馬県,8,TRUE,Honshu,NA,31.118,8
11201,川越市,埼玉県,8,TRUE,Honshu,NA,109.18,8
11202,熊谷市,埼玉県,8,TRUE,Honshu,NA,85.494,8
11203,川口市,埼玉県,8,TRUE,Honshu,NA,56.107,8
11204,浦和市,埼玉県,8,TRUE,Honshu,NA,70.692,8
11205,大宮市,埼玉県,8,TRUE,Honshu,NA,89.165,8
11206,行田市,埼玉県,8,TRUE,Honshu,NA,61.56,8
11207,秩父市,埼玉県,8,TRUE,Honshu,NA,133.813,8
11208,所沢市,埼玉県,8,TRUE,Honshu,NA,72.039,8
11209,飯能市,埼玉県,8,TRUE,Honshu,NA,134.691,8
11210,加須市,埼玉県,8,TRUE,Honshu,NA,59.791,8
11211,本庄市,埼玉県,8,TRUE,Honshu,NA,36.777,8
11212,東松山市,埼玉県,8,TRUE,Honshu,NA,65.536,8
11213,岩槻市,埼玉県,8,TRUE,Honshu,NA,49.2,8
11214,春日部市,埼玉県,8,TRUE,Honshu,NA,37.758,8
11215,狭山市,埼玉県,8,TRUE,Honshu,NA,49.115,8
11216,羽生市,埼玉県,8,TRUE,Honshu,NA,58.46,8
11217,鴻巣市,埼玉県,8,TRUE,Honshu,NA,35.628,8
11218,深谷市,埼玉県,8,TRUE,Honshu,NA,69.325,8
11219,上尾市,埼玉県,8,TRUE,Honshu,NA,45.608,8
11220,与野市,埼玉県,8,TRUE,Honshu,NA,8.32,8
11221,草加市,埼玉県,8,TRUE,Honshu,NA,27.339,8
11222,越谷市,埼玉県,8,TRUE,Honshu,NA,60.289,8
11223,蕨市,埼玉県,8,TRUE,Honshu,NA,5.042,8
11224,戸田市,埼玉県,8,TRUE,Honshu,NA,18.086,8
11225,入間市,埼玉県,8,TRUE,Honshu,NA,44.746,8
11226,鳩ヶ谷市,埼玉県,8,TRUE,Honshu,NA,6.043,8
11227,朝霞市,埼玉県,8,TRUE,Honshu,NA,18.406,8
11228,志木市,埼玉県,8,TRUE,Honshu,NA,9.209,8
11229,和光市,埼玉県,8,TRUE,Honshu,NA,10.748,8
11230,新座市,埼玉県,8,TRUE,Honshu,NA,22.797,8
11231,桶川市,埼玉県,8,TRUE,Honshu,NA,25.286,8
11232,久喜市,埼玉県,8,TRUE,Honshu,NA,25.307,8
11233,北本市,埼玉県,8,TRUE,Honshu,NA,19.841,8
11234,八潮市,埼玉県,8,TRUE,Honshu,NA,18.039,8
11235,富士見市,埼玉県,8,TRUE,Honshu,NA,19.552,8
11236,上福岡市,埼玉県,8,TRUE,Honshu,NA,6.814,8
11237,三郷市,埼玉県,8,TRUE,Honshu,NA,30.204,8
11238,蓮田市,埼玉県,8,TRUE,Honshu,NA,27.382,8
11239,坂戸市,埼玉県,8,TRUE,Honshu,NA,40.955,8
11240,幸手市,埼玉県,8,TRUE,Honshu,NA,33.955,8
11301,北足立郡伊奈町,埼玉県,8,TRUE,Honshu,NA,14.856,8
11304,北足立郡吹上町,埼玉県,8,TRUE,Honshu,NA,15.086,8
11322,入間郡大井町,埼玉県,8,TRUE,Honshu,NA,7.76,8
11324,入間郡三芳町,埼玉県,8,TRUE,Honshu,NA,15.131,8
11326,入間郡毛呂山町,埼玉県,8,TRUE,Honshu,NA,33.961,8
11327,入間郡越生町,埼玉県,8,TRUE,Honshu,NA,40.468,8
11328,入間郡鶴ヶ島町,埼玉県,8,TRUE,Honshu,NA,17.707,8
11329,入間郡日高町,埼玉県,8,TRUE,Honshu,NA,47.418,8
11330,入間郡名栗村,埼玉県,8,TRUE,Honshu,NA,58.494,8
11341,比企郡滑川町,埼玉県,8,TRUE,Honshu,NA,29.591,8
11342,比企郡嵐山町,埼玉県,8,TRUE,Honshu,NA,29.905,8
11343,比企郡小川町,埼玉県,8,TRUE,Honshu,NA,60.202,8
11344,比企郡都幾川村,埼玉県,8,TRUE,Honshu,NA,41.457,8
11345,比企郡玉川村,埼玉県,8,TRUE,Honshu,NA,14.52,8
11346,比企郡川島町,埼玉県,8,TRUE,Honshu,NA,41.72,8
11347,比企郡吉見町,埼玉県,8,TRUE,Honshu,NA,38.565,8
11348,比企郡鳩山町,埼玉県,8,TRUE,Honshu,NA,25.785,8
11361,秩父郡横瀬町,埼玉県,8,TRUE,Honshu,NA,49.232,8
11362,秩父郡皆野町,埼玉県,8,TRUE,Honshu,NA,63.649,8
11363,秩父郡長瀞町,埼玉県,8,TRUE,Honshu,NA,30.397,8
11364,秩父郡吉田町,埼玉県,8,TRUE,Honshu,NA,66.16,8
11365,秩父郡小鹿野町,埼玉県,8,TRUE,Honshu,NA,100.139,8
11366,秩父郡両神村,埼玉県,8,TRUE,Honshu,NA,71.377,8
11367,秩父郡大滝村,埼玉県,8,TRUE,Honshu,NA,331.077,8
11368,秩父郡荒川村,埼玉県,8,TRUE,Honshu,NA,46.992,8
11369,秩父郡東秩父村,埼玉県,8,TRUE,Honshu,NA,37.081,8
11381,児玉郡美里町,埼玉県,8,TRUE,Honshu,NA,33.256,8
11382,児玉郡児玉町,埼玉県,8,TRUE,Honshu,NA,53.215,8
11383,児玉郡神川町,埼玉県,8,TRUE,Honshu,NA,23.095,8
11384,児玉郡神泉村,埼玉県,8,TRUE,Honshu,NA,24.247,8
11385,児玉郡上里町,埼玉県,8,TRUE,Honshu,NA,29.241,8
11401,大里郡大里村,埼玉県,8,TRUE,Honshu,NA,15.672,8
11402,大里郡江南町,埼玉県,8,TRUE,Honshu,NA,22.789,8
11403,大里郡妻沼町,埼玉県,8,TRUE,Honshu,NA,36.242,8
11405,大里郡岡部町,埼玉県,8,TRUE,Honshu,NA,30.615,8
11406,大里郡川本町,埼玉県,8,TRUE,Honshu,NA,21.634,8
11407,大里郡花園町,埼玉県,8,TRUE,Honshu,NA,15.844,8
11408,大里郡寄居町,埼玉県,8,TRUE,Honshu,NA,64.255,8
11421,北埼玉郡騎西町,埼玉県,8,TRUE,Honshu,NA,28.546,8
11422,北埼玉郡南河原村,埼玉県,8,TRUE,Honshu,NA,5.809,8
11423,北埼玉郡川里村,埼玉県,8,TRUE,Honshu,NA,16.554,8
11424,北埼玉郡北川辺町,埼玉県,8,TRUE,Honshu,NA,20.947,8
11425,北埼玉郡大利根町,埼玉県,8,TRUE,Honshu,NA,23.903,8
11442,南埼玉郡宮代町,埼玉県,8,TRUE,Honshu,NA,16.02,8
11445,南埼玉郡白岡町,埼玉県,8,TRUE,Honshu,NA,24.774,8
11446,南埼玉郡菖蒲町,埼玉県,8,TRUE,Honshu,NA,27.537,8
11461,北葛飾郡栗橋町,埼玉県,8,TRUE,Honshu,NA,15.835,8
11462,北葛飾郡鷲宮町,埼玉県,8,TRUE,Honshu,NA,13.889,8
11464,北葛飾郡杉戸町,埼玉県,8,TRUE,Honshu,NA,29.903,8
11465,北葛飾郡松伏町,埼玉県,8,TRUE,Honshu,NA,16.163,8
11466,北葛飾郡吉川町,埼玉県,8,TRUE,Honshu,NA,31.559,8
11468,北葛飾郡庄和町,埼玉県,8,TRUE,Honshu,NA,28.17,8
12201,千葉市,千葉県,8,TRUE,Honshu,NA,271.342,8
12202,銚子市,千葉県,8,TRUE,Honshu,NA,83.708,8
12203,市川市,千葉県,8,TRUE,Honshu,NA,57.069,8
12204,船橋市,千葉県,8,TRUE,Honshu,NA,85.643,8
12205,館山市,千葉県,8,TRUE,Honshu,NA,110.495,8
12206,木更津市,千葉県,8,TRUE,Honshu,NA,138.499,8
12207,松戸市,千葉県,8,TRUE,Honshu,NA,61.487,8
12208,野田市,千葉県,8,TRUE,Honshu,NA,73.755,8
12209,佐原市,千葉県,8,TRUE,Honshu,NA,119.935,8
12210,茂原市,千葉県,8,TRUE,Honshu,NA,99.956,8
12211,成田市,千葉県,8,TRUE,Honshu,NA,131.423,8
12212,佐倉市,千葉県,8,TRUE,Honshu,NA,103.32,8
12213,東金市,千葉県,8,TRUE,Honshu,NA,89.702,8
12214,八日市場市,千葉県,8,TRUE,Honshu,NA,80.781,8
12215,旭市,千葉県,8,TRUE,Honshu,NA,50.538,8
12216,習志野市,千葉県,8,TRUE,Honshu,NA,20.984,8
12217,柏市,千葉県,8,TRUE,Honshu,NA,72.907,8
12218,勝浦市,千葉県,8,TRUE,Honshu,NA,94.26,8
12219,市原市,千葉県,8,TRUE,Honshu,NA,368.072,8
12220,流山市,千葉県,8,TRUE,Honshu,NA,35.453,8
12221,八千代市,千葉県,8,TRUE,Honshu,NA,51.344,8
12222,我孫子市,千葉県,8,TRUE,Honshu,NA,43.142,8
12223,鴨川市,千葉県,8,TRUE,Honshu,NA,147.232,8
12224,鎌ヶ谷市,千葉県,8,TRUE,Honshu,NA,21.295,8
12225,君津市,千葉県,8,TRUE,Honshu,NA,318.87,8
12226,富津市,千葉県,8,TRUE,Honshu,NA,205.47,8
12227,浦安市,千葉県,8,TRUE,Honshu,NA,18.75,8
12228,四街道市,千葉県,8,TRUE,Honshu,NA,34.632,8
12303,東葛飾郡関宿町,千葉県,8,TRUE,Honshu,NA,29.978,8
12305,東葛飾郡沼南町,千葉県,8,TRUE,Honshu,NA,41.574,8
12322,印旛郡酒々井町,千葉県,8,TRUE,Honshu,NA,19.014,8
12323,印旛郡八街町,千葉県,8,TRUE,Honshu,NA,75.428,8
12324,印旛郡富里町,千葉県,8,TRUE,Honshu,NA,53.65,8
12325,印旛郡印旛村,千葉県,8,TRUE,Honshu,NA,46.315,8
12326,印旛郡白井町,千葉県,8,TRUE,Honshu,NA,35.587,8
12327,印旛郡印西町,千葉県,8,TRUE,Honshu,NA,53.624,8
12328,印旛郡本埜村,千葉県,8,TRUE,Honshu,NA,23.767,8
12329,印旛郡栄町,千葉県,8,TRUE,Honshu,NA,32.297,8
12341,香取郡下総町,千葉県,8,TRUE,Honshu,NA,32.056,8
12342,香取郡神崎町,千葉県,8,TRUE,Honshu,NA,19.855,8
12343,香取郡大栄町,千葉県,8,TRUE,Honshu,NA,50.417,8
12344,香取郡小見川町,千葉県,8,TRUE,Honshu,NA,61.985,8
12345,香取郡山田町,千葉県,8,TRUE,Honshu,NA,51.481,8
12346,香取郡栗源町,千葉県,8,TRUE,Honshu,NA,29.149,8
12347,香取郡多古町,千葉県,8,TRUE,Honshu,NA,72.842,8
12348,香取郡干潟町,千葉県,8,TRUE,Honshu,NA,31.976,8
12349,香取郡東庄町,千葉県,8,TRUE,Honshu,NA,46.185,8
12361,海上郡海上町,千葉県,8,TRUE,Honshu,NA,28.851,8
12362,海上郡飯岡町,千葉県,8,TRUE,Honshu,NA,18.183,8
12381,匝瑳郡光町,千葉県,8,TRUE,Honshu,NA,33.327,8
12382,匝瑳郡野栄町,千葉県,8,TRUE,Honshu,NA,20.926,8
12402,山武郡大網白里町,千葉県,8,TRUE,Honshu,NA,58.109,8
12403,山武郡九十九里町,千葉県,8,TRUE,Honshu,NA,23.539,8
12404,山武郡成東町,千葉県,8,TRUE,Honshu,NA,46.88,8
12405,山武郡山武町,千葉県,8,TRUE,Honshu,NA,51.998,8
12406,山武郡蓮沼村,千葉県,8,TRUE,Honshu,NA,9.621,8
12407,山武郡松尾町,千葉県,8,TRUE,Honshu,NA,37.452,8
12408,山武郡横芝町,千葉県,8,TRUE,Honshu,NA,33.566,8
12409,山武郡芝山町,千葉県,8,TRUE,Honshu,NA,43.669,8
12421,長生郡一宮町,千葉県,8,TRUE,Honshu,NA,22.97,8
12422,長生郡睦沢町,千葉県,8,TRUE,Honshu,NA,35.375,8
12423,長生郡長生村,千葉県,8,TRUE,Honshu,NA,28.428,8
12424,長生郡白子町,千葉県,8,TRUE,Honshu,NA,27.439,8
12426,長生郡長柄町,千葉県,8,TRUE,Honshu,NA,47.252,8
12427,長生郡長南町,千葉県,8,TRUE,Honshu,NA,65.421,8
12441,夷隅郡大多喜町,千葉県,8,TRUE,Honshu,NA,130.028,8
12442,夷隅郡夷隅町,千葉県,8,TRUE,Honshu,NA,44.204,8
12443,夷隅郡御宿町,千葉県,8,TRUE,Honshu,NA,24.616,8
12444,夷隅郡大原町,千葉県,8,TRUE,Honshu,NA,66.545,8
12445,夷隅郡岬町,千葉県,8,TRUE,Honshu,NA,46.794,8
12461,安房郡富浦町,千葉県,8,TRUE,Honshu,NA,25.713,8
12462,安房郡富山町,千葉県,8,TRUE,Honshu,NA,40.188,8
12463,安房郡鋸南町,千葉県,8,TRUE,Honshu,NA,45.13,8
12464,安房郡三芳村,千葉県,8,TRUE,Honshu,NA,33.867,8
12465,安房郡白浜町,千葉県,8,TRUE,Honshu,NA,16.939,8
12466,安房郡千倉町,千葉県,8,TRUE,Honshu,NA,36.419,8
12467,安房郡丸山町,千葉県,8,TRUE,Honshu,NA,44.258,8
12468,安房郡和田町,千葉県,8,TRUE,Honshu,NA,32.223,8
12472,安房郡天津小湊町,千葉県,8,TRUE,Honshu,NA,43.849,8
12481,君津郡袖ヶ浦町,千葉県,8,TRUE,Honshu,NA,95.149,8
13100,東京都特別区部,東京都,8,TRUE,Honshu,NA,615.685,8
13201,八王子市,東京都,8,TRUE,Honshu,NA,186.382,8
13202,立川市,東京都,8,TRUE,Honshu,NA,24.425,8
13203,武蔵野市,東京都,8,TRUE,Honshu,NA,11.045,8
13204,三鷹市,東京都,8,TRUE,Honshu,NA,16.478,8
13205,青梅市,東京都,8,TRUE,Honshu,NA,103.389,8
13206,府中市,東京都,8,TRUE,Honshu,NA,29.56,8
13207,昭島市,東京都,8,TRUE,Honshu,NA,17.18,8
13208,調布市,東京都,8,TRUE,Honshu,NA,21.329,8
13209,町田市,東京都,8,TRUE,Honshu,NA,71.815,8
13210,小金井市,東京都,8,TRUE,Honshu,NA,11.269,8
13211,小平市,東京都,8,TRUE,Honshu,NA,20.814,8
13212,日野市,東京都,8,TRUE,Honshu,NA,27.615,8
13213,東村山市,東京都,8,TRUE,Honshu,NA,17.085,8
13214,国分寺市,東京都,8,TRUE,Honshu,NA,11.463,8
13215,国立市,東京都,8,TRUE,Honshu,NA,8.076,8
13216,田無市,東京都,8,TRUE,Honshu,NA,6.703,8
13217,保谷市,東京都,8,TRUE,Honshu,NA,8.852,8
13218,福生市,東京都,8,TRUE,Honshu,NA,10.297,8
13219,狛江市,東京都,8,TRUE,Honshu,NA,6.336,8
13220,東大和市,東京都,8,TRUE,Honshu,NA,13.431,8
13221,清瀬市,東京都,8,TRUE,Honshu,NA,10.135,8
13222,東久留米市,東京都,8,TRUE,Honshu,NA,12.888,8
13223,武蔵村山市,東京都,8,TRUE,Honshu,NA,15.358,8
13224,多摩市,東京都,8,TRUE,Honshu,NA,20.905,8
13225,稲城市,東京都,8,TRUE,Honshu,NA,17.916,8
13226,秋川市,東京都,8,TRUE,Honshu,NA,22.438,8
13302,西多摩郡羽村町,東京都,8,TRUE,Honshu,NA,9.974,8
13303,西多摩郡瑞穂町,東京都,8,TRUE,Honshu,NA,16.788,8
13305,西多摩郡日の出町,東京都,8,TRUE,Honshu,NA,28.008,8
13306,西多摩郡五日市町,東京都,8,TRUE,Honshu,NA,50.846,8
13307,西多摩郡檜原村,東京都,8,TRUE,Honshu,NA,105.405,8
13308,西多摩郡奥多摩町,東京都,8,TRUE,Honshu,NA,225.713,8
13361,大島支庁大島町,東京都,9,FALSE,NA,island with no permanent road link to a main island,90.898,9
13362,大島支庁利島村,東京都,10,FALSE,NA,island with no permanent road link to a main island,3.979,10
13363,大島支庁新島本村,東京都,11,FALSE,NA,island with no permanent road link to a main island,27.135,11
13364,大島支庁神津島村,東京都,12,FALSE,NA,island with no permanent road link to a main island,18.47,12
13381,三宅支庁三宅村,東京都,13,FALSE,NA,island with no permanent road link to a main island,55.281,13
13382,三宅支庁御蔵島村,東京都,14,FALSE,NA,island with no permanent road link to a main island,20.479,14
13401,八丈支庁八丈町,東京都,15,FALSE,NA,island with no permanent road link to a main island,72.414,15
13402,八丈支庁青ヶ島村,東京都,16,FALSE,NA,island with no permanent road link to a main island,5.842,16
13421,小笠原支庁小笠原村,東京都,17,FALSE,NA,island with no permanent road link to a main island,99.925,17
14100,横浜市,神奈川県,8,TRUE,Honshu,NA,435.586,8
14130,川崎市,神奈川県,8,TRUE,Honshu,NA,143.893,8
14201,横須賀市,神奈川県,8,TRUE,Honshu,NA,100.982,8
14203,平塚市,神奈川県,8,TRUE,Honshu,NA,67.501,8
14204,鎌倉市,神奈川県,8,TRUE,Honshu,NA,39.645,8
14205,藤沢市,神奈川県,8,TRUE,Honshu,NA,69.26,8
14206,小田原市,神奈川県,8,TRUE,Honshu,NA,114.12,8
14207,茅ヶ崎市,神奈川県,8,TRUE,Honshu,NA,35.616,8
14208,逗子市,神奈川県,8,TRUE,Honshu,NA,17.278,8
14209,相模原市,神奈川県,8,TRUE,Honshu,NA,90.198,8
14210,三浦市,神奈川県,8,TRUE,Honshu,NA,31.72,8
14211,秦野市,神奈川県,8,TRUE,Honshu,NA,103.553,8
14212,厚木市,神奈川県,8,TRUE,Honshu,NA,93.867,8
14213,大和市,神奈川県,8,TRUE,Honshu,NA,27.175,8
14214,伊勢原市,神奈川県,8,TRUE,Honshu,NA,55.676,8
14215,海老名市,神奈川県,8,TRUE,Honshu,NA,26.39,8
14216,座間市,神奈川県,8,TRUE,Honshu,NA,17.699,8
14217,南足柄市,神奈川県,8,TRUE,Honshu,NA,76.873,8
14218,綾瀬市,神奈川県,8,TRUE,Honshu,NA,22.188,8
14301,三浦郡葉山町,神奈川県,8,TRUE,Honshu,NA,16.932,8
14321,高座郡寒川町,神奈川県,8,TRUE,Honshu,NA,13.423,8
14341,中郡大磯町,神奈川県,8,TRUE,Honshu,NA,17.232,8
14342,中郡二宮町,神奈川県,8,TRUE,Honshu,NA,9.088,8
14361,足柄上郡中井町,神奈川県,8,TRUE,Honshu,NA,20.104,8
14362,足柄上郡大井町,神奈川県,8,TRUE,Honshu,NA,14.35,8
14363,足柄上郡松田町,神奈川県,8,TRUE,Honshu,NA,37.588,8
14364,足柄上郡山北町,神奈川県,8,TRUE,Honshu,NA,225.173,8
14366,足柄上郡開成町,神奈川県,8,TRUE,Honshu,NA,6.587,8
14382,足柄下郡箱根町,神奈川県,8,TRUE,Honshu,NA,86.375,8
14383,足柄下郡真鶴町,神奈川県,8,TRUE,Honshu,NA,6.917,8
14384,足柄下郡湯河原町,神奈川県,8,TRUE,Honshu,NA,41.024,8
14401,愛甲郡愛川町,神奈川県,8,TRUE,Honshu,NA,34.354,8
14402,愛甲郡清川村,神奈川県,8,TRUE,Honshu,NA,71.283,8
14421,津久井郡城山町,神奈川県,8,TRUE,Honshu,NA,19.797,8
14422,津久井郡津久井町,神奈川県,8,TRUE,Honshu,NA,121.958,8
14423,津久井郡相模湖町,神奈川県,8,TRUE,Honshu,NA,31.552,8
14424,津久井郡藤野町,神奈川県,8,TRUE,Honshu,NA,64.946,8
15201,新潟市,新潟県,8,TRUE,Honshu,NA,206.132,8
15202,長岡市,新潟県,8,TRUE,Honshu,NA,263.167,8
15204,三条市,新潟県,8,TRUE,Honshu,NA,75.819,8
15205,柏崎市,新潟県,8,TRUE,Honshu,NA,319.54,8
15206,新発田市,新潟県,8,TRUE,Honshu,NA,433.706,8
15207,新津市,新潟県,8,TRUE,Honshu,NA,78.339,8
15208,小千谷市,新潟県,8,TRUE,Honshu,NA,155.142,8
15209,加茂市,新潟県,8,TRUE,Honshu,NA,133.744,8
15210,十日町市,新潟県,8,TRUE,Honshu,NA,212.902,8
15211,見附市,新潟県,8,TRUE,Honshu,NA,77.604,8
15212,村上市,新潟県,8,TRUE,Honshu,NA,142.169,8
15213,燕市,新潟県,8,TRUE,Honshu,NA,39.391,8
15215,栃尾市,新潟県,8,TRUE,Honshu,NA,205.002,8
15216,糸魚川市,新潟県,8,TRUE,Honshu,NA,466.933,8
15217,新井市,新潟県,8,TRUE,Honshu,NA,171.549,8
15218,五泉市,新潟県,8,TRUE,Honshu,NA,97.169,8
15219,両津市,新潟県,18,FALSE,NA,island with no permanent road link to a main island,233.242,18
15220,白根市,新潟県,8,TRUE,Honshu,NA,76.989,8
15221,豊栄市,新潟県,8,TRUE,Honshu,NA,76.839,8
15222,上越市,新潟県,8,TRUE,Honshu,NA,249.809,8
15301,北蒲原郡安田町,新潟県,8,TRUE,Honshu,NA,42.765,8
15302,北蒲原郡京ヶ瀬村,新潟県,8,TRUE,Honshu,NA,25.31,8
15303,北蒲原郡水原町,新潟県,8,TRUE,Honshu,NA,38.714,8
15304,北蒲原郡笹神村,新潟県,8,TRUE,Honshu,NA,87.682,8
15306,北蒲原郡豊浦町,新潟県,8,TRUE,Honshu,NA,35.969,8
15307,北蒲原郡聖籠町,新潟県,8,TRUE,Honshu,NA,39.061,8
15308,北蒲原郡加治川村,新潟県,8,TRUE,Honshu,NA,36.45,8
15309,北蒲原郡紫雲寺町,新潟県,8,TRUE,Honshu,NA,26.417,8
15310,北蒲原郡中条町,新潟県,8,TRUE,Honshu,NA,84.431,8
15311,北蒲原郡黒川村,新潟県,8,TRUE,Honshu,NA,180.789,8
15321,中蒲原郡小須戸町,新潟県,8,TRUE,Honshu,NA,16.838,8
15322,中蒲原郡村松町,新潟県,8,TRUE,Honshu,NA,252.858,8
15323,中蒲原郡横越村,新潟県,8,TRUE,Honshu,NA,23.581,8
15324,中蒲原郡亀田町,新潟県,8,TRUE,Honshu,NA,16.883,8
15341,西蒲原郡岩室村,新潟県,8,TRUE,Honshu,NA,36.174,8
15342,西蒲原郡弥彦村,新潟県,8,TRUE,Honshu,NA,25.044,8
15343,西蒲原郡分水町,新潟県,8,TRUE,Honshu,NA,40.238,8
15344,西蒲原郡吉田町,新潟県,8,TRUE,Honshu,NA,31.79,8
15345,西蒲原郡巻町,新潟県,8,TRUE,Honshu,NA,76.138,8
15346,西蒲原郡西川町,新潟県,8,TRUE,Honshu,NA,24.635,8
15347,西蒲原郡黒埼町,新潟県,8,TRUE,Honshu,NA,25.964,8
15348,西蒲原郡味方村,新潟県,8,TRUE,Honshu,NA,14.37,8
15349,西蒲原郡潟東村,新潟県,8,TRUE,Honshu,NA,24.099,8
15350,西蒲原郡月潟村,新潟県,8,TRUE,Honshu,NA,9.025,8
15351,西蒲原郡中之口村,新潟県,8,TRUE,Honshu,NA,20.157,8
15361,南蒲原郡田上町,新潟県,8,TRUE,Honshu,NA,31.745,8
15362,南蒲原郡下田村,新潟県,8,TRUE,Honshu,NA,311.213,8
15363,南蒲原郡栄町,新潟県,8,TRUE,Honshu,NA,45.081,8
15364,南蒲原郡中之島町,新潟県,8,TRUE,Honshu,NA,42.251,8
15381,東蒲原郡津川町,新潟県,8,TRUE,Honshu,NA,84.355,8
15382,東蒲原郡鹿瀬町,新潟県,8,TRUE,Honshu,NA,257.942,8
15383,東蒲原郡上川村,新潟県,8,TRUE,Honshu,NA,360.981,8
15384,東蒲原郡三川村,新潟県,8,TRUE,Honshu,NA,249.807,8
15401,三島郡越路町,新潟県,8,TRUE,Honshu,NA,58.419,8
15402,三島郡三島町,新潟県,8,TRUE,Honshu,NA,36.021,8
15403,三島郡与板町,新潟県,8,TRUE,Honshu,NA,19.903,8
15404,三島郡和島村,新潟県,8,TRUE,Honshu,NA,31.997,8
15405,三島郡出雲崎町,新潟県,8,TRUE,Honshu,NA,44.355,8
15406,三島郡寺泊町,新潟県,8,TRUE,Honshu,NA,57.886,8
15421,古志郡山古志村,新潟県,8,TRUE,Honshu,NA,39.895,8
15441,北魚沼郡川口町,新潟県,8,TRUE,Honshu,NA,50.074,8
15442,北魚沼郡堀之内町,新潟県,8,TRUE,Honshu,NA,69.059,8
15443,北魚沼郡小出町,新潟県,8,TRUE,Honshu,NA,30.063,8
15444,北魚沼郡湯之谷村,新潟県,8,TRUE,Honshu,NA,350.024,8
15445,北魚沼郡広神村,新潟県,8,TRUE,Honshu,NA,105.715,8
15446,北魚沼郡守門村,新潟県,8,TRUE,Honshu,NA,119.899,8
15447,北魚沼郡入広瀬村,新潟県,8,TRUE,Honshu,NA,272.1,8
15461,南魚沼郡湯沢町,新潟県,8,TRUE,Honshu,NA,357.904,8
15462,南魚沼郡塩沢町,新潟県,8,TRUE,Honshu,NA,190.193,8
15463,南魚沼郡六日町,新潟県,8,TRUE,Honshu,NA,263.565,8
15464,南魚沼郡大和町,新潟県,8,TRUE,Honshu,NA,130.876,8
15481,中魚沼郡川西町,新潟県,8,TRUE,Honshu,NA,73.473,8
15482,中魚沼郡津南町,新潟県,8,TRUE,Honshu,NA,170.273,8
15483,中魚沼郡中里村,新潟県,8,TRUE,Honshu,NA,127.953,8
15501,刈羽郡高柳町,新潟県,8,TRUE,Honshu,NA,63.871,8
15502,刈羽郡小国町,新潟県,8,TRUE,Honshu,NA,86.186,8
15504,刈羽郡刈羽村,新潟県,8,TRUE,Honshu,NA,26.072,8
15505,刈羽郡西山町,新潟県,8,TRUE,Honshu,NA,56.667,8
15521,東頸城郡安塚町,新潟県,8,TRUE,Honshu,NA,70.136,8
15522,東頸城郡浦川原村,新潟県,8,TRUE,Honshu,NA,50.611,8
15523,東頸城郡松代町,新潟県,8,TRUE,Honshu,NA,90.965,8
15524,東頸城郡松之山町,新潟県,8,TRUE,Honshu,NA,86.388,8
15525,東頸城郡大島村,新潟県,8,TRUE,Honshu,NA,71.845,8
15526,東頸城郡牧村,新潟県,8,TRUE,Honshu,NA,61.424,8
15541,中頸城郡柿崎町,新潟県,8,TRUE,Honshu,NA,85.019,8
15542,中頸城郡大潟町,新潟県,8,TRUE,Honshu,NA,16.23,8
15543,中頸城郡頸城村,新潟県,8,TRUE,Honshu,NA,38.043,8
15544,中頸城郡吉川町,新潟県,8,TRUE,Honshu,NA,76.559,8
15545,中頸城郡妙高高原町,新潟県,8,TRUE,Honshu,NA,134.019,8
15546,中頸城郡中郷村,新潟県,8,TRUE,Honshu,NA,43.825,8
15547,中頸城郡妙高村,新潟県,8,TRUE,Honshu,NA,139.732,8
15548,中頸城郡板倉町,新潟県,8,TRUE,Honshu,NA,66.595,8
15549,中頸城郡清里村,新潟県,8,TRUE,Honshu,NA,37.438,8
15550,中頸城郡三和村,新潟県,8,TRUE,Honshu,NA,39.137,8
15561,西頸城郡名立町,新潟県,8,TRUE,Honshu,NA,65.844,8
15562,西頸城郡能生町,新潟県,8,TRUE,Honshu,NA,150.617,8
15563,西頸城郡青海町,新潟県,8,TRUE,Honshu,NA,128.506,8
15581,岩船郡関川村,新潟県,8,TRUE,Honshu,NA,299.672,8
15582,岩船郡荒川町,新潟県,8,TRUE,Honshu,NA,47.32,8
15583,岩船郡神林村,新潟県,8,TRUE,Honshu,NA,70.848,8
15584,岩船郡朝日村,新潟県,8,TRUE,Honshu,NA,626.52,8
15585,岩船郡山北町,新潟県,8,TRUE,Honshu,NA,283.919,8
15586,岩船郡粟島浦村,新潟県,19,FALSE,NA,island with no permanent road link to a main island,9.765,19
15601,佐渡郡相川町,新潟県,18,FALSE,NA,island with no permanent road link to a main island,192.153,18
15602,佐渡郡佐和田町,新潟県,18,FALSE,NA,island with no permanent road link to a main island,47.514,18
15603,佐渡郡金井町,新潟県,18,FALSE,NA,island with no permanent road link to a main island,54.37,18
15604,佐渡郡新穂村,新潟県,18,FALSE,NA,island with no permanent road link to a main island,63.251,18
15605,佐渡郡畑野町,新潟県,18,FALSE,NA,island with no permanent road link to a main island,66.328,18
